rhoc,M,R,Lambda,I
1.537969055002501750e+15,2.238210136357638103e+00,1.146004270000006464e+01,6.754024834601345617e+00,2.618829890519644099e+00
1.546233011323272250e+15,2.238568586217771994e+00,1.144004280000006268e+01,6.633648161735352211e+00,2.613474280774662706e+00
1.554496967644042750e+15,2.238873263406812697e+00,1.142004290000006073e+01,6.517003210193235141e+00,2.608106620048123769e+00
1.562760923964813000e+15,2.239134755653759079e+00,1.140004300000005877e+01,6.401300789560044002e+00,2.602571523305435175e+00
1.571024880285583500e+15,2.239344533526158365e+00,1.139004305000005779e+01,6.290401950687560806e+00,2.597024269344621938e+00
1.579288836606354000e+15,2.239514961579055718e+00,1.137004315000005583e+01,6.183121149982087061e+00,2.591503779443203648e+00
1.587552792927124500e+15,2.239625754824162929e+00,1.135004325000005387e+01,6.078504912404526728e+00,2.585799345661042192e+00
1.595816749247895000e+15,2.239699677477437145e+00,1.133004335000005014e+01,5.976655722596307285e+00,2.580097106581690891e+00
1.604080705568665250e+15,2.239734027712503295e+00,1.132004340000004916e+01,5.878017537976418794e+00,2.574407533855598729e+00
1.612344661889435750e+15,2.239710431506793942e+00,1.130004350000004720e+01,5.781881630097423397e+00,2.568579528124476319e+00
1.620608618210206250e+15,2.239655032572327009e+00,1.128004360000004525e+01,5.686811298348680488e+00,2.562721709157349537e+00
1.628872574530976750e+15,2.239565415564858331e+00,1.127004365000004427e+01,5.596463889762000932e+00,2.556899308956716688e+00
1.637136530851747250e+15,2.239432961094326213e+00,1.125004375000004231e+01,5.508246638433377917e+00,2.551020558755135337e+00
1.645400487172517500e+15,2.239237778833826908e+00,1.123004385000004035e+01,5.422071968906545081e+00,2.544971386734416807e+00
1.653664443493288000e+15,2.239032178514945404e+00,1.121004395000003662e+01,5.337695548415575253e+00,2.539025113449504545e+00
1.661928399814058500e+15,2.238776881480120551e+00,1.120004400000003564e+01,5.256955358605161166e+00,2.533045588382976998e+00
1.670192356134829000e+15,2.238483981571304238e+00,1.118004410000003368e+01,5.176682010177430016e+00,2.526930081011917739e+00
1.678456312455599500e+15,2.238154229812789442e+00,1.116004420000003172e+01,5.098870711639506226e+00,2.520822016849810776e+00
1.686720268776369750e+15,2.237803265595341706e+00,1.115004425000003074e+01,5.024192963612016172e+00,2.514768164593395472e+00
1.694984225097140250e+15,2.237404650123477001e+00,1.113004435000002879e+01,4.950241111085934342e+00,2.508606359942850528e+00
1.703248181417910750e+15,2.236974686264959544e+00,1.112004440000002781e+01,4.877907847005157116e+00,2.502404109801216858e+00
1.711512137738681250e+15,2.236503543639846825e+00,1.110004450000002585e+01,4.808654466007111772e+00,2.496195428979475217e+00
1.719776094059451750e+15,2.236006466575926499e+00,1.108004460000002211e+01,4.741113114833884090e+00,2.489998973908100766e+00
1.728040050380222000e+15,2.235489482297703390e+00,1.107004465000002114e+01,4.674102541704190372e+00,2.483739529929258172e+00
1.736304006700992500e+15,2.234925506652171823e+00,1.105004475000001918e+01,4.609285497963157674e+00,2.477448684279534685e+00
1.744567963021763000e+15,2.234343619927080749e+00,1.103004485000001722e+01,4.546623044678541170e+00,2.471206663464800890e+00
1.752831919342533500e+15,2.233717188749678506e+00,1.102004490000001624e+01,4.484810607885557410e+00,2.464852532535144469e+00
1.761095875663304000e+15,2.233073630262540021e+00,1.100004500000001428e+01,4.425345069656078323e+00,2.458516872208084791e+00
1.769359831984074250e+15,2.232400642964138537e+00,1.099004505000001330e+01,4.366550753928981621e+00,2.452186845960462325e+00
1.777623788304844750e+15,2.231705213983122604e+00,1.097004515000001135e+01,4.309597741796397763e+00,2.445885497649052276e+00
1.785887744625615250e+15,2.230968090115220015e+00,1.096004520000001037e+01,4.253662794357598642e+00,2.439443785967036149e+00
1.794151700946385750e+15,2.230217051004470985e+00,1.094004530000000663e+01,4.199243768929026288e+00,2.433060492369579553e+00
1.802415657267156250e+15,2.229431706539569902e+00,1.093004535000000566e+01,4.146139785041800252e+00,2.426671031936795675e+00
1.810679613587926500e+15,2.228630394551454952e+00,1.091004545000000370e+01,4.094199091802821044e+00,2.420283338092164893e+00
1.818943569908697000e+15,2.227790738129462156e+00,1.089004555000000174e+01,4.043158615162196767e+00,2.413803122921251987e+00
1.827207526229467500e+15,2.226946669660697431e+00,1.088004560000000076e+01,3.993926971238073609e+00,2.407417413415940732e+00
1.835471482550238000e+15,2.226081282084670487e+00,1.086004569999999880e+01,3.945883325421739585e+00,2.401044897828933156e+00
1.843735438871008500e+15,2.225170587236115605e+00,1.085004574999999782e+01,3.898683563331538426e+00,2.394553839500457304e+00
1.851999395191779000e+15,2.224244097571355105e+00,1.083004584999999409e+01,3.852135936889432344e+00,2.388076869088018306e+00
1.860263351512549250e+15,2.223309740310612792e+00,1.082004589999999311e+01,3.807338274923712351e+00,2.381668202179231031e+00
1.868527307833319750e+15,2.222356747701327517e+00,1.081004594999999213e+01,3.763529390934099883e+00,2.375284053123863703e+00
