rhoc,M,R,Lambda,I
1.337999448489967500e+15,2.114102699089947635e+00,1.138004310000005681e+01,1.355175248525129383e+01,2.451237082598125561e+00
1.346190620905334750e+15,2.117496945217011373e+00,1.137004315000005583e+01,1.318466628838295129e+01,2.452189000079062264e+00
1.354381793320702250e+15,2.120807174977895837e+00,1.135004325000005387e+01,1.283063099084252556e+01,2.452998486444535331e+00
1.362572965736069500e+15,2.124005009095509600e+00,1.134004330000005112e+01,1.248954350289894322e+01,2.453540202264113734e+00
1.370764138151437000e+15,2.127099993139723644e+00,1.132004340000004916e+01,1.216767896984034891e+01,2.453997983108140879e+00
1.378955310566804500e+15,2.130107030776988708e+00,1.131004345000004818e+01,1.184963384176684187e+01,2.454231495068975200e+00
1.387146482982171750e+15,2.133021844646932674e+00,1.129004355000004622e+01,1.154652535976333105e+01,2.454316779553143757e+00
1.395337655397539250e+15,2.135816270994199684e+00,1.128004360000004525e+01,1.125723076676227308e+01,2.454250291348478719e+00
1.403528827812906750e+15,2.138544844342793905e+00,1.126004370000004329e+01,1.097584508990337326e+01,2.453984247126423046e+00
1.411720000228274000e+15,2.141174550327346271e+00,1.124004380000004133e+01,1.070582585319493241e+01,2.453583801198499170e+00
1.419911172643641500e+15,2.143676836577764533e+00,1.123004385000004035e+01,1.044731606466844376e+01,2.452991490303792155e+00
1.428102345059008750e+15,2.146144691756143974e+00,1.121004395000003662e+01,1.019648482256797095e+01,2.452275312684552677e+00
1.436293517474376250e+15,2.148499471827658880e+00,1.120004400000003564e+01,9.952594232290367771e+00,2.451397238764520203e+00
1.444484689889743750e+15,2.150748829889820080e+00,1.118004410000003368e+01,9.721337639989126700e+00,2.450379702891101186e+00
1.452675862305111000e+15,2.152961561020465542e+00,1.117004415000003270e+01,9.495188417858610563e+00,2.449225515947115461e+00
1.460867034720478500e+15,2.155057471927855683e+00,1.115004425000003074e+01,9.278198148998017203e+00,2.447906579653600367e+00
1.469058207135846000e+15,2.157062397782215424e+00,1.114004430000002976e+01,9.069881108066971009e+00,2.446468018412908396e+00
1.477249379551213250e+15,2.159023734062172739e+00,1.112004440000002781e+01,8.865884313027702746e+00,2.444887855181599345e+00
1.485440551966580750e+15,2.160890350328944276e+00,1.111004445000002683e+01,8.669408371982337158e+00,2.443190425078275219e+00
1.493631724381948000e+15,2.162679298461930077e+00,1.109004455000002487e+01,8.482263614567845167e+00,2.441424182425260270e+00
1.501822896797315500e+15,2.164409521035368655e+00,1.107004465000002114e+01,8.298408830715239048e+00,2.439456246219521063e+00
1.510014069212683000e+15,2.166050671533687133e+00,1.106004470000002016e+01,8.121544000252946205e+00,2.437390666435292452e+00
1.518205241628050250e+15,2.167612143797164492e+00,1.104004480000001820e+01,7.952902247609932473e+00,2.435238235855724742e+00
1.526396414043417750e+15,2.169135387374412804e+00,1.103004485000001722e+01,7.785545704932793853e+00,2.432945804692592251e+00
1.534587586458785250e+15,2.170561867996255501e+00,1.101004495000001526e+01,7.626022613867648126e+00,2.430521883741701306e+00
1.542778758874152500e+15,2.171933912909083109e+00,1.100004500000001428e+01,7.471858636550138044e+00,2.428088635475155854e+00
1.550969931289520000e+15,2.173252002226784274e+00,1.098004510000001233e+01,7.321178875794871921e+00,2.425480022194627772e+00
1.559161103704887500e+15,2.174481663951093324e+00,1.097004515000001135e+01,7.175713040735496762e+00,2.422734383486641718e+00
1.567352276120254750e+15,2.175654929167231799e+00,1.095004525000000761e+01,7.036057586118028340e+00,2.419975676778728602e+00
1.575543448535622250e+15,2.176766137363842279e+00,1.094004530000000663e+01,6.899666691214791925e+00,2.417042139582808780e+00
1.583734620950989500e+15,2.177828134613113864e+00,1.092004540000000468e+01,6.768062970617771512e+00,2.414069079960663888e+00
1.591925793366357000e+15,2.178807699948251297e+00,1.091004545000000370e+01,6.639591583313075418e+00,2.410971508781427186e+00
1.600116965781724500e+15,2.179757045654593828e+00,1.090004550000000272e+01,6.515019222360661111e+00,2.407843801650135340e+00
1.608308138197091750e+15,2.180639200735489780e+00,1.088004560000000076e+01,6.394615310472073766e+00,2.404575395713266506e+00
1.616499310612459250e+15,2.181462342950645894e+00,1.087004564999999978e+01,6.278025905488901159e+00,2.401260339837059110e+00
1.624690483027826750e+15,2.182230079631315878e+00,1.085004574999999782e+01,6.164921753953088057e+00,2.397875056831106910e+00
1.632881655443194000e+15,2.182945349948834934e+00,1.084004579999999685e+01,6.054059148278920333e+00,2.394343735615805269e+00
1.641072827858561500e+15,2.183608458806924446e+00,1.082004589999999311e+01,5.947258486647073461e+00,2.390786907734734346e+00
1.649264000273928750e+15,2.184210211879450192e+00,1.081004594999999213e+01,5.844260833664673527e+00,2.387170029211982847e+00
1.657455172689296250e+15,2.184788354402556365e+00,1.079004604999999017e+01,5.743624841841666218e+00,2.383471933336746229e+00
1.665646345104663750e+15,2.185302037216496185e+00,1.078004609999998920e+01,5.645541480446370386e+00,2.379692882555568101e+00
1.673837517520031000e+15,2.185763407090250077e+00,1.076004619999998724e+01,5.551234623996013973e+00,2.375876950338653870e+00
1.682028689935398500e+15,2.186185500195931386e+00,1.075004624999998626e+01,5.457656510541561090e+00,2.371982959489268517e+00
1.690219862350766000e+15,2.186558474995282442e+00,1.074004629999998528e+01,5.367703697249120331e+00,2.367996657557520201e+00
1.698411034766133250e+15,2.186880362855280424e+00,1.072004639999998332e+01,5.280468092226608512e+00,2.363973635329176037e+00
1.706602207181500750e+15,2.187159307916374473e+00,1.071004644999998234e+01,5.195745778910538348e+00,2.359923120333613511e+00
1.714793379596868000e+15,2.187412001751934287e+00,1.069004654999997861e+01,5.112996953235039221e+00,2.355785623646585059e+00
1.722984552012235500e+15,2.187595897806885681e+00,1.068004659999997763e+01,5.032349453152175300e+00,2.351551747717085750e+00
1.731175724427603000e+15,2.187757084544847519e+00,1.067004664999997665e+01,4.954827482319537957e+00,2.347366150260095097e+00
1.739366896842970250e+15,2.187872171717999414e+00,1.065004674999997469e+01,4.878332890526624332e+00,2.343061771284377315e+00
1.747558069258337750e+15,2.187957645542662810e+00,1.064004679999997371e+01,4.803660884567278799e+00,2.338726639995948542e+00
1.755749241673705250e+15,2.187985443432244548e+00,1.062004689999997176e+01,4.731790152375261016e+00,2.334327067709820902e+00
1.763940414089072500e+15,2.187995703126795366e+00,1.061004694999997078e+01,4.662298774806760804e+00,2.329977692418110813e+00
1.772131586504440000e+15,2.187949766892297365e+00,1.060004699999996980e+01,4.592962278796808739e+00,2.325428715120755552e+00
1.780322758919807250e+15,2.187864985706371890e+00,1.058004709999996784e+01,4.526201812392126378e+00,2.320879207405061262e+00
1.788513931335174750e+15,2.187772655926467635e+00,1.057004714999996509e+01,4.461790589402935936e+00,2.316403763771925473e+00
1.796705103750542250e+15,2.187620989268523886e+00,1.055004724999996313e+01,4.398270824607117824e+00,2.311798840343740391e+00
1.804896276165909500e+15,2.187443213513132534e+00,1.054004729999996215e+01,4.336188172786734185e+00,2.307142277384091056e+00
1.813087448581277000e+15,2.187236598437972912e+00,1.053004734999996117e+01,4.275745601235235505e+00,2.302498112300662036e+00
1.821278620996644500e+15,2.186987267363447174e+00,1.051004744999995921e+01,4.218072795415308995e+00,2.297815932295641073e+00
1.829469793412011750e+15,2.186702339378213011e+00,1.050004749999995823e+01,4.160020550665961991e+00,2.293038399596552424e+00
1.837660965827379250e+15,2.186404984274538776e+00,1.049004754999995725e+01,4.104485364386406765e+00,2.288291213107051192e+00
1.845852138242746750e+15,2.186068691354805971e+00,1.047004764999995530e+01,4.049896875060842838e+00,2.283515090633065014e+00
1.854043310658114000e+15,2.185700225200481572e+00,1.046004769999995609e+01,3.997405704322668285e+00,2.278730639638525624e+00
