rhoc,M,R,Lambda,I
1.572352809241810750e+15,2.141885638439366524e+00,1.101004495000001526e+01,7.607373757092327438e+00,2.337997748830783706e+00
1.581525277331891250e+15,2.143202628794431241e+00,1.099004505000001330e+01,7.444365250151658842e+00,2.335054719315699856e+00
1.590697745421971500e+15,2.144431409873056360e+00,1.098004510000001233e+01,7.288837584790394786e+00,2.332019091622429929e+00
1.599870213512051750e+15,2.145577714971496519e+00,1.096004520000001037e+01,7.138698957250625199e+00,2.328879143423811637e+00
1.609042681602132250e+15,2.146664932744351884e+00,1.094004530000000663e+01,6.992304443596012220e+00,2.325582986623991211e+00
1.618215149692212500e+15,2.147686662993229412e+00,1.093004535000000566e+01,6.850345461423172466e+00,2.322261056215251251e+00
1.627387617782293000e+15,2.148627653034845597e+00,1.091004545000000370e+01,6.714821696352619718e+00,2.318812920222115270e+00
1.636560085872373250e+15,2.149510860417712443e+00,1.089004555000000174e+01,6.582187009988555104e+00,2.315226282439321270e+00
1.645732553962453500e+15,2.150331683172733044e+00,1.088004560000000076e+01,6.454790757979609772e+00,2.311612665370827546e+00
1.654905022052534000e+15,2.151076186877933782e+00,1.086004569999999880e+01,6.330964820899767531e+00,2.307881358382866122e+00
1.664077490142614250e+15,2.151782200738677098e+00,1.084004579999999685e+01,6.211365112726481286e+00,2.304065847022598756e+00
1.673249958232694500e+15,2.152411310138365952e+00,1.083004584999999409e+01,6.095472112778236529e+00,2.300175463052540614e+00
1.682422426322775000e+15,2.152982264126756196e+00,1.081004594999999213e+01,5.982940717301664435e+00,2.296212394738166296e+00
1.691594894412855250e+15,2.153514495670758144e+00,1.079004604999999017e+01,5.873576088367583381e+00,2.292169349588173421e+00
1.700767362502935750e+15,2.153981210636304766e+00,1.078004609999998920e+01,5.768364198116348263e+00,2.288077506963051011e+00
1.709939830593016000e+15,2.154376076298980980e+00,1.076004619999998724e+01,5.666252301103427591e+00,2.283871040379072515e+00
1.719112298683096250e+15,2.154743075596956103e+00,1.075004624999998626e+01,5.566245261304093361e+00,2.279609432343806752e+00
1.728284766773176750e+15,2.155045427420641868e+00,1.073004634999998430e+01,5.470556328387077727e+00,2.275291307440292510e+00
1.737457234863257000e+15,2.155302618776653745e+00,1.072004639999998332e+01,5.377490581321098695e+00,2.270953677256982495e+00
1.746629702953337500e+15,2.155501407606968289e+00,1.070004649999997959e+01,5.285508798926885632e+00,2.266453124279608655e+00
1.755802171043417750e+15,2.155669340737343287e+00,1.068004659999997763e+01,5.198719234705604819e+00,2.261990328075424994e+00
1.764974639133498000e+15,2.155773188232689375e+00,1.067004664999997665e+01,5.113693961522095321e+00,2.257458616564542719e+00
1.774147107223578500e+15,2.155828301041912365e+00,1.065004674999997469e+01,5.030269891452770814e+00,2.252788167129881280e+00
1.783319575313658750e+15,2.155852730625062552e+00,1.064004679999997371e+01,4.948704364314192361e+00,2.248137686741424446e+00
1.792492043403739000e+15,2.155824048260702952e+00,1.062004689999997176e+01,4.870537870902018618e+00,2.243445624773211300e+00
