rhoc,M,R,Lambda,I
9.894537049082518750e+14,1.542387367110208629e+00,1.130004350000004720e+01,1.307697730595096175e+02,1.497021935424468264e+00
9.953874545587033750e+14,1.553869591835695285e+00,1.130004350000004720e+01,1.242183875933762067e+02,1.512689306813195245e+00
1.001321204209155000e+15,1.565103812711536202e+00,1.130004350000004720e+01,1.181248654787452210e+02,1.528044792036353572e+00
1.007254953859606500e+15,1.576058860133322526e+00,1.129004355000004622e+01,1.124731992972757695e+02,1.543035430468180591e+00
1.013188703510058125e+15,1.586886467223120878e+00,1.129004355000004622e+01,1.071496698624814883e+02,1.557871878714444547e+00
1.019122453160509625e+15,1.597881967562939209e+00,1.128004360000004525e+01,1.020136397759763440e+02,1.572972310419316511e+00
1.025056202810961250e+15,1.608595838386887689e+00,1.128004360000004525e+01,9.722334452320166065e+01,1.587687735012945911e+00
1.030989952461412750e+15,1.619045288192822118e+00,1.127004365000004427e+01,9.277790752184894529e+01,1.602061750233598758e+00
1.036923702111864375e+15,1.629490485373178865e+00,1.126004370000004329e+01,8.852153113914432936e+01,1.616433428588251564e+00
1.042857451762315875e+15,1.639957035541749431e+00,1.126004370000004329e+01,8.445601879341289475e+01,1.630851608058829116e+00
1.048791201412767500e+15,1.650178471253049395e+00,1.125004375000004231e+01,8.066903428818437760e+01,1.644967388200000213e+00
1.054724951063219000e+15,1.660119460143170134e+00,1.125004375000004231e+01,7.713349527918310855e+01,1.658667118492539450e+00
1.060658700713670625e+15,1.670144406673807369e+00,1.124004380000004133e+01,7.372519300139127552e+01,1.672510505830611560e+00
1.066592450364122125e+15,1.680102756277079168e+00,1.124004380000004133e+01,7.048016239844260156e+01,1.686263031342798868e+00
1.072526200014573750e+15,1.689804670049056101e+00,1.123004385000004035e+01,6.745010799303986460e+01,1.699657580479507546e+00
1.078459949665025250e+15,1.699263735937978748e+00,1.122004390000003937e+01,6.461395837119928842e+01,1.712718788825689176e+00
1.084393699315476875e+15,1.708808088095788547e+00,1.122004390000003937e+01,6.186791305322165613e+01,1.725899378276003038e+00
1.090327448965928375e+15,1.718268755133071979e+00,1.121004395000003662e+01,5.926241313435701841e+01,1.738974772346659758e+00
1.096261198616380000e+15,1.727476250399683222e+00,1.120004400000003564e+01,5.681854401521913189e+01,1.751678650527720871e+00
1.102194948266831500e+15,1.736460979434993002e+00,1.120004400000003564e+01,5.452910402720488037e+01,1.764083823351405345e+00
1.108128697917283125e+15,1.745501364600507310e+00,1.119004405000003466e+01,5.230832870585726369e+01,1.776542752050926710e+00
1.114062447567734625e+15,1.754468283683861429e+00,1.118004410000003368e+01,5.018905770177408954e+01,1.788895492928718189e+00
1.119996197218186250e+15,1.763211602463322203e+00,1.118004410000003368e+01,4.820303802279217109e+01,1.800942426735844260e+00
1.125929946868637750e+15,1.771728052463848124e+00,1.117004415000003270e+01,4.633960911654271797e+01,1.812661393638218321e+00
1.131863696519089500e+15,1.780254037271897127e+00,1.116004420000003172e+01,4.453518311779232874e+01,1.824375142323060306e+00
1.137797446169541000e+15,1.788757558026148775e+00,1.116004420000003172e+01,4.279925049257944636e+01,1.836042286235047616e+00
1.143731195819992500e+15,1.797035834541092170e+00,1.115004425000003074e+01,4.116773613937063203e+01,1.847379181942512494e+00
1.149664945470444000e+15,1.805117228973845744e+00,1.114004430000002976e+01,3.963735694481029270e+01,1.858456903585801845e+00
1.155598695120895500e+15,1.813103441590486309e+00,1.113004435000002879e+01,3.816573262982956294e+01,1.869349843562848612e+00
1.161532444771347000e+15,1.821157134004579570e+00,1.113004435000002879e+01,3.673563951270681116e+01,1.880331384742468082e+00
